#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2008 06 13 06 50  98  4.9  6.2  1.73 17.39  7.44 999 1015.6  25.3  26.6 999.0 99.0 99.00
2008 06 13 08 50  95  4.2  5.1  1.67  9.09  6.93 999 1016.4  25.3  26.6 999.0 99.0 99.00
2008 06 13 09 50  93  3.7  4.7  1.69 17.39  7.21 999 1016.2  25.3  26.6 999.0 99.0 99.00
2008 06 13 10 50  96  4.0  4.9  1.79 17.39  7.28 999 1015.5  25.1  26.6 999.0 99.0 99.00
2008 06 13 11 50 106  3.7  4.6  1.76 10.00  7.46 999 1014.9  25.1  26.6 999.0 99.0 99.00
2008 06 13 12 50 103  2.6  3.5  1.84 10.00  7.27 999 1014.5  25.0  26.5 999.0 99.0 99.00
2008 06 13 13 50  94  2.8  3.7  1.75  9.09  7.26 999 1014.2  25.0  26.5 999.0 99.0 99.00
2008 06 13 14 50  82  3.0  3.8  1.73 17.39  7.18 999 1014.4  24.9  26.5 999.0 99.0 99.00
2008 06 13 15 50  87  2.7  3.5  1.63 10.00  7.05 999 1014.6  24.9  26.5 999.0 99.0 99.00
2008 06 13 16 50  84  2.8  4.3  1.66 16.00  7.59 999 1015.1  25.1  26.5 999.0 99.0 99.00
2008 06 13 17 50  90  4.5  5.5  1.63 16.00  7.63 999 1015.5  25.3  26.5 999.0 99.0 99.00
2008 06 13 18 50 109  4.8  6.0  1.50  9.09  6.85 999 1015.8  25.1  26.5 999.0 99.0 99.00
2008 06 13 19 50 109  5.1  6.2  1.62 16.00  7.00 999 1016.0  25.3  26.6 999.0 99.0 99.00
2008 06 13 20 50 127  4.0  5.3  1.55 16.00  6.87 999 1015.8  25.3  26.6 999.0 99.0 99.00
2008 06 13 21 50 115  3.9  4.6  1.46  9.09  6.67 999 1015.6  25.2  26.7 999.0 99.0 99.00
2008 06 13 22 50 111  3.5  4.7  1.54 16.00  6.81 999 1015.0  25.3  26.8 999.0 99.0 99.00
2008 06 13 23 50 103  2.9  4.0  1.48 16.00  7.06 999 1014.6  25.4  26.9 999.0 99.0 99.00
2008 06 14 00 50  82  3.0  4.0  1.53 10.00  6.73 999 1014.2  25.5  27.1 999.0 99.0 99.00
2008 06 14 01 50  82  1.9  3.3  1.56  8.33  7.00 999 1013.7  25.6  27.3 999.0 99.0 99.00
2008 06 14 02 50  84  2.0  3.0  1.58  9.09  6.92 999 1013.5  25.7  27.3 999.0 99.0 99.00
2008 06 14 03 50  61  1.9  3.0  1.46 10.00  7.05 999 1013.6  25.6  27.1 999.0 99.0 99.00
2008 06 14 04 50  78  2.3  3.1  1.52  9.09  7.22 999 1014.0  25.5  27.0 999.0 99.0 99.00
2008 06 14 05 50  75  4.5  5.3  1.42 10.00  7.11 999 1014.6  25.6  26.9 999.0 99.0 99.00
2008 06 14 06 50  79  4.8  5.8  1.58  9.09  7.03 999 1015.0  25.5  26.8 999.0 99.0 99.00
2008 06 14 07 50  73  4.9  5.8  1.62  9.09  7.14 999 1015.4  25.4  26.7 999.0 99.0 99.00
2008 06 14 08 50  78  4.6  6.1  1.58  9.09  6.87 999 1015.5  25.4  26.7 999.0 99.0 99.00
2008 06 14 09 50  76  4.3  5.4  1.49 10.00  6.92 999 1015.7  25.3  26.7 999.0 99.0 99.00
2008 06 14 10 50  72  4.5  5.5  1.52  9.09  7.04 999 1014.9  25.3  26.7 999.0 99.0 99.00
2008 06 14 11 50  78  3.7  4.4  1.46  9.09  6.60 999 1014.4  25.3  26.7 999.0 99.0 99.00
2008 06 14 12 50  76  4.3  5.3  1.56  9.09  6.85 999 1014.0  25.2  26.6 999.0 99.0 99.00
2008 06 14 13 50 103  4.1  5.0  1.68  9.09  7.09 999 1014.0  24.9  26.6 999.0 99.0 99.00
2008 06 14 14 50  95  3.4  4.5  1.54  9.09  6.60 999 1014.0  24.9  26.6 999.0 99.0 99.00
2008 06 14 15 50  79  3.6  4.5  1.32  9.09  6.17 999 1014.3  25.0  26.7 999.0 99.0 99.00
2008 06 14 16 50 105  3.3  4.4  1.45  9.09  6.53 999 1014.9  24.9  26.6 999.0 99.0 99.00
2008 06 14 17 50  84  4.5  5.5  1.36  9.09  7.02 999 1015.4  25.2  26.6 999.0 99.0 99.00
2008 06 14 18 50  84  5.2  6.3  1.34  8.33  6.31 999 1015.5  25.2  26.6 999.0 99.0 99.00
2008 06 14 19 50 103  5.3  6.4  1.32 16.00  6.19 999 1015.8  25.4  26.6 999.0 99.0 99.00
2008 06 14 20 50  98  7.2  9.2  1.45 14.81  6.12 999 1015.3  25.3  26.7 999.0 99.0 99.00
2008 06 14 21 50 101  5.9  7.0  1.31 10.00  5.32 999 1015.1  25.3  26.8 999.0 99.0 99.00
2008 06 14 22 50 107  4.8  5.9  1.41  9.09  5.92 999 1014.5  25.3  26.9 999.0 99.0 99.00
2008 06 14 23 50  99  6.1  7.7  1.42  9.09  5.58 999 1013.9  24.5  26.9 999.0 99.0 99.00
2008 06 15 00 50 125  3.7  5.0  1.54 14.81  6.28 999 1013.4  24.9  26.9 999.0 99.0 99.00
2008 06 15 01 50 110  4.5  5.5  1.51 14.81  5.96 999 1013.1  24.7  26.8 999.0 99.0 99.00
2008 06 15 02 50  94  5.2  6.4  1.44  8.33  5.78 999 1012.7  25.3  26.8 999.0 99.0 99.00
2008 06 15 03 50  92  5.8  7.2  1.43 14.81  5.66 999 1012.8  25.5  26.7 999.0 99.0 99.00
2008 06 15 04 50  93  5.8  7.4  1.41 16.00  5.83 999 1012.9  25.4  26.8 999.0 99.0 99.00
2008 06 15 05 50  91  6.9  8.0  1.49  9.09  5.77 999 1013.4  25.4  26.8 999.0 99.0 99.00
2008 06 15 06 50  96  6.5  8.0  1.53  9.09  5.49 999 1014.1  25.4  26.8 999.0 99.0 99.00
2008 06 15 07 50  90  5.9  7.5  1.51  9.09  5.67 999 1014.5  25.3  26.7 999.0 99.0 99.00
2008 06 15 08 50  90  6.4  8.0  1.42  9.09  5.32 999 1014.9  25.3  26.7 999.0 99.0 99.00
2008 06 15 09 50  90  6.6  7.6  1.64 16.00  5.79 999 1014.8  25.3  26.7 999.0 99.0 99.00
2008 06 15 10 50  86  5.6  6.9  1.66 17.39  5.92 999 1014.3  25.1  26.7 999.0 99.0 99.00
2008 06 15 11 50  92  5.2  6.8  1.77 17.39  6.34 999 1013.6  25.0  26.7 999.0 99.0 99.00
2008 06 15 12 50 103  5.2  6.5  1.66 16.00  6.15 999 1013.1  25.1  26.7 999.0 99.0 99.00
2008 06 15 13 50 115  5.1  6.2  1.73 16.00  6.27 999 1013.0  25.0  26.6 999.0 99.0 99.00
2008 06 15 14 50 111  4.7  6.1  1.57 16.00  6.20 999 1012.9  25.0  26.6 999.0 99.0 99.00
2008 06 15 15 50 111  4.3  5.5  1.67 16.00  6.62 999 1012.9  24.9  26.6 999.0 99.0 99.00
2008 06 15 16 50  96  5.3  6.1  1.52 10.81  6.50 999 1013.5  25.1  26.6 999.0 99.0 99.00
2008 06 15 17 50 100  5.1  6.2  1.42 10.00  6.15 999 1013.9  25.1  26.7 999.0 99.0 99.00
2008 06 15 18 50  98  5.2  6.0  1.50 10.00  6.60 999 1014.2  25.2  26.8 999.0 99.0 99.00
2008 06 15 19 50 102  5.5  6.7  1.67  9.09  6.62 999 1014.7  25.2  26.8 999.0 99.0 99.00
2008 06 15 20 50  94  5.3  6.3  1.75 16.00  6.71 999 1014.5  25.2  26.9 999.0 99.0 99.00
2008 06 15 21 50 103  5.9  7.5  1.60 10.00  6.19 999 1014.1  25.4  26.9 999.0 99.0 99.00
2008 06 15 22 50 126  6.9  8.2  1.52  9.09  5.42 999 1013.9  24.9  26.9 999.0 99.0 99.00
2008 06 15 23 50 110  5.6  6.8  1.61 16.00  5.75 999 1013.4  25.2  26.9 999.0 99.0 99.00
2008 06 16 00 50 120  5.1  6.5  1.68 16.00  5.82 999 1013.2  25.4  26.9 999.0 99.0 99.00
2008 06 16 01 50 132  4.0  5.3  1.79 16.00  6.20 999 1013.0  25.2  26.9 999.0 99.0 99.00
2008 06 16 02 50 137  3.5  5.0  1.83 16.00  6.26 999 1012.9  25.2  26.9 999.0 99.0 99.00
2008 06 16 03 50 139  3.3  4.3  1.73 14.81  6.31 999 1013.0  25.3  26.9 999.0 99.0 99.00
2008 06 16 04 50 129  3.4  4.7  1.78 16.00  6.48 999 1013.4  25.2  26.9 999.0 99.0 99.00
2008 06 16 05 50 137  3.9  4.9  1.79 16.00  6.70 999 1013.8  25.2  26.8 999.0 99.0 99.00
2008 06 16 06 50 143  3.8  4.9  1.76 14.81  6.88 999 1014.5  25.2  26.8 999.0 99.0 99.00
2008 06 16 07 50 138  3.4  4.5  1.66 14.81  7.01 999 1015.0  25.1  26.8 999.0 99.0 99.00
2008 06 16 08 50 127  3.8  4.7  1.57 16.00  6.79 999 1015.3  25.1  26.7 999.0 99.0 99.00
2008 06 16 09 50 148  3.3  4.6  1.69 16.00  7.01 999 1015.0  25.1  26.7 999.0 99.0 99.00
2008 06 16 10 50 151  3.5  4.4  1.81 14.81  6.99 999 1014.6  25.0  26.7 999.0 99.0 99.00
2008 06 16 11 50 164  4.4  5.6  1.68 14.81  6.71 999 1014.0  25.0  26.7 999.0 99.0 99.00
2008 06 16 12 50 159  5.2  6.3  1.74 14.81  6.61 999 1013.5  25.0  26.7 999.0 99.0 99.00
2008 06 16 13 50 171  5.0  6.4  1.69 14.81  6.59 999 1013.5  25.0  26.7 999.0 99.0 99.00
2008 06 16 14 50 162  4.8  6.2  1.65 14.81  6.51 999 1013.6  24.9  26.7 999.0 99.0 99.00
2008 06 16 15 50 172  5.0  6.3  1.62 14.81  6.46 999 1013.7  25.0  26.7 999.0 99.0 99.00
2008 06 16 16 50 155  4.9  6.0  1.67 16.00  6.51 999 1014.1  25.0  26.7 999.0 99.0 99.00
2008 06 16 17 50 154  5.5  6.7  1.56 13.79  6.31 999 1014.6  25.1  26.7 999.0 99.0 99.00
2008 06 16 18 50 153  4.5  6.1  1.61 14.81  6.62 999 1015.0  25.2  26.7 999.0 99.0 99.00
2008 06 16 19 50 140  4.8  5.6  1.66 13.79  6.82 999 1015.1  25.3  26.7 999.0 99.0 99.00
2008 06 16 20 50 140  5.1  6.0  1.55 16.00  6.61 999 1015.1  25.4  26.7 999.0 99.0 99.00
2008 06 16 21 50 147  5.1  6.6  1.54 16.00  6.72 999 1014.9  25.3  26.8 999.0 99.0 99.00
2008 06 16 22 50 150  5.1  6.1  1.56 13.79  6.41 999 1014.4  25.4  26.8 999.0 99.0 99.00
2008 06 16 23 50 143  5.6  6.9  1.47 14.81  6.24 999 1013.8  25.4  26.9 999.0 99.0 99.00
2008 06 17 00 50 158  5.7  7.0  1.45 16.00  5.85 999 1013.4  25.6  26.8 999.0 99.0 99.00
2008 06 17 01 50 141  6.1  7.4  1.72 14.81  5.93 999 1013.1  25.6  26.8 999.0 99.0 99.00
2008 06 17 02 50 131  5.2  6.4  1.57 13.79  5.69 999 1013.0  25.6  26.8 999.0 99.0 99.00
2008 06 17 03 50 126  5.4  6.7  1.47 14.81  5.75 999 1012.9  25.5  26.8 999.0 99.0 99.00
2008 06 17 04 50 127  4.8  6.2  1.63 14.81  6.10 999 1013.2  25.4  26.7 999.0 99.0 99.00
2008 06 17 05 50 127  5.5  7.1  1.57 14.81  6.42 999 1013.9  25.4  26.7 999.0 99.0 99.00
2008 06 17 06 50 126  6.0  7.2  1.57 13.79  6.48 999 1014.6  25.4  26.7 999.0 99.0 99.00
2008 06 17 07 50 137  5.9  7.4  1.45 14.81  5.90 999 1015.4  25.4  26.7 999.0 99.0 99.00
2008 06 17 08 50 141  6.2  7.1  1.58 16.00  6.15 999 1016.2  25.4  26.7 999.0 99.0 99.00
2008 06 17 09 50 145  7.0  8.4  1.75 14.81  6.19 999 1016.0  25.4  26.7 999.0 99.0 99.00
2008 06 17 10 50 148  7.6  9.0  1.53 16.00  5.46 999 1015.3  25.3  26.7 999.0 99.0 99.00
2008 06 17 11 50 150  7.0  8.1  1.64 13.79  5.82 999 1014.8  25.3  26.7 999.0 99.0 99.00
2008 06 17 12 50 140  6.4  7.6  1.61 13.79  5.93 999 1014.4  25.2  26.7 999.0 99.0 99.00
2008 06 17 13 50 139  6.7  8.5  1.70 16.00  5.73 999 1014.4  25.1  26.7 999.0 99.0 99.00
2008 06 17 14 50 150  7.3  8.5  1.71 14.81  5.80 999 1014.2  25.2  26.6 999.0 99.0 99.00
2008 06 17 15 50 149  7.1  8.4  1.72 14.81  5.84 999 1014.8  25.2  26.6 999.0 99.0 99.00
2008 06 17 16 50 145  6.1  7.5  1.69 10.00  5.66 999 1015.2  25.1  26.6 999.0 99.0 99.00
2008 06 17 17 50 154  7.2  8.5  1.72 13.79  5.72 999 1015.4  25.3  26.6 999.0 99.0 99.00
2008 06 17 18 50 153  6.9  8.7  1.67 14.81  5.54 999 1015.8  25.4  26.6 999.0 99.0 99.00
2008 06 17 19 50 159  6.7  8.5  1.59 14.81  5.61 999 1016.1  25.5  26.6 999.0 99.0 99.00
2008 06 17 20 50 152  7.2  8.7  1.73 13.79  5.78 999 1016.4  25.5  26.6 999.0 99.0 99.00
2008 06 17 21 50 146  7.1  8.3  1.80 13.79  6.03 999 1016.2  25.5  26.7 999.0 99.0 99.00
2008 06 17 22 50 146  7.0  8.0  1.45 10.81  5.25 999 1016.0  25.5  26.7 999.0 99.0 99.00
2008 06 17 23 50 143  6.4  7.7  1.76 14.81  5.87 999 1015.8  25.6  26.7 999.0 99.0 99.00
2008 06 18 00 50 140  6.0  7.3  1.82 14.81  6.00 999 1015.4  25.7  26.7 999.0 99.0 99.00
2008 06 18 01 50 131  6.8  8.0  1.74 14.81  5.98 999 1015.2  25.6  26.7 999.0 99.0 99.00
2008 06 18 02 50 137  6.8  8.2  1.77 13.79  5.89 999 1015.0  25.6  26.7 999.0 99.0 99.00
2008 06 18 03 50 134  7.2  8.7  1.80 14.81  6.10 999 1015.2  25.6  26.6 999.0 99.0 99.00
2008 06 18 04 50 144  6.7  8.2  1.79 14.81  5.99 999 1015.6  25.6  26.6 999.0 99.0 99.00
2008 06 18 05 50 144  6.0  7.3  1.84 14.81  6.35 999 1016.5  25.6  26.6 999.0 99.0 99.00
2008 06 18 06 50 140  5.9  7.2  1.63 14.81  5.96 999 1017.2  25.5  26.6 999.0 99.0 99.00
2008 06 18 07 50 130  5.0  5.9  1.77 13.79  6.60 999 1017.9  25.5  26.5 999.0 99.0 99.00
2008 06 18 08 50 131  5.1  6.3  1.82 13.79  6.57 999 1018.1  25.5  26.5 999.0 99.0 99.00
2008 06 18 09 50 125  5.0  6.2  1.85 10.81  6.75 999 1018.1  25.4  26.5 999.0 99.0 99.00
2008 06 18 10 50 119  5.6  7.1  1.88 14.81  6.76 999 1017.7  25.3  26.5 999.0 99.0 99.00
2008 06 18 11 50 112  6.2  7.8  1.90 13.79  6.80 999 1017.2  25.3  26.5 999.0 99.0 99.00
2008 06 18 12 50 116  5.7  7.0  1.86 14.81  6.55 999 1016.9  25.2  26.5 999.0 99.0 99.00
2008 06 18 13 50 121  5.7  7.1  2.01 13.79  6.81 999 1016.8  25.1  26.5 999.0 99.0 99.00
2008 06 18 14 50 109  6.2  7.6  1.80 13.79  6.17 999 1016.8  25.1  26.5 999.0 99.0 99.00
2008 06 18 15 50 110  6.8  8.2  1.85 13.79  6.17 999 1017.2  25.1  26.5 999.0 99.0 99.00
2008 06 18 16 50 112  6.8  8.0  1.86 12.90  6.08 999 1017.8  25.2  26.5 999.0 99.0 99.00
2008 06 18 17 50 115  6.7  8.1  1.81 10.00  6.05 999 1018.0  25.3  26.5 999.0 99.0 99.00
2008 06 18 18 50 117  7.0  8.1  1.88 12.90  6.12 999 1018.3  25.3  26.5 999.0 99.0 99.00
2008 06 18 19 50 117  6.4  7.8  1.85 14.81  6.31 999 1018.7  25.5  26.6 999.0 99.0 99.00
2008 06 18 20 50 119  6.9  8.2  1.96 10.00  6.28 999 1018.6  25.6  26.6 999.0 99.0 99.00
2008 06 18 21 50 103  5.5  6.6  1.76 10.81  5.99 999 1018.7  25.6  26.6 999.0 99.0 99.00
2008 06 18 22 50  99  6.5  7.5  1.83 10.00  6.37 999 1018.2  25.4  26.6 999.0 99.0 99.00
2008 06 18 23 50 110  6.0  7.1  1.88 12.90  6.20 999 1017.7  25.4  26.6 999.0 99.0 99.00
2008 06 19 00 50 114  4.4  5.4  2.03 13.79  6.55 999 1017.5  25.5  26.7 999.0 99.0 99.00
2008 06 19 01 50 103  4.2  5.2  1.98 12.90  6.50 999 1016.8  25.5  26.7 999.0 99.0 99.00
2008 06 19 02 50 115  5.4  6.6  1.94 12.90  6.51 999 1016.4  25.5  26.7 999.0 99.0 99.00
2008 06 19 03 50 107  4.3  5.3  2.05 12.90  6.44 999 1016.3  25.6  26.6 999.0 99.0 99.00
2008 06 19 04 50  96  5.4  6.4  1.87 10.00  6.28 999 1016.5  25.3  26.6 999.0 99.0 99.00
2008 06 19 05 50  95  5.3  6.4  1.86 11.43  6.15 999 1017.1  25.4  26.6 999.0 99.0 99.00
2008 06 19 06 50  86  5.8  7.2  1.91  6.67  6.36 999 1017.7  25.4  26.6 999.0 99.0 99.00
2008 06 19 07 50  91  5.0  6.4  1.91  6.67  6.52 999 1018.4  25.3  26.5 999.0 99.0 99.00
2008 06 19 08 50  90  5.6  6.5  1.99 10.00  6.61 999 1018.7  25.4  26.5 999.0 99.0 99.00
2008 06 19 09 50  87  5.1  6.1  1.77 10.00  6.32 999 1018.6  25.3  26.5 999.0 99.0 99.00
2008 06 19 10 50  93  5.3  6.5  1.95 14.81  6.53 999 1018.2  25.3  26.5 999.0 99.0 99.00
2008 06 19 11 50  84  5.1  6.6  1.92 10.00  6.56 999 1017.7  25.2  26.5 999.0 99.0 99.00
2008 06 19 12 50  78  4.8  6.1  1.87  7.14  6.31 999 1017.2  25.2  26.5 999.0 99.0 99.00
2008 06 19 13 50  81  5.0  6.6  1.89 10.81  6.47 999 1017.0  25.2  26.5 999.0 99.0 99.00
2008 06 19 14 50  58  4.1  4.9  2.09 10.00  6.58 999 1016.8  24.4  26.5 999.0 99.0 99.00
2008 06 19 15 50  78  6.2  7.6  2.02  6.67  6.35 999 1016.9  25.1  26.5 999.0 99.0 99.00
2008 06 19 16 50  74  6.7  7.8  1.90  9.09  6.06 999 1017.2  25.5  26.5 999.0 99.0 99.00
2008 06 19 17 50  86  7.9  9.7  2.01  7.14  6.10 999 1017.4  25.5  26.5 999.0 99.0 99.00
2008 06 19 18 50  72  7.4  8.6  1.98 11.43  5.78 999 1017.7  24.8  26.5 999.0 99.0 99.00
2008 06 19 19 50  96  4.5  5.7  1.85  7.14  5.81 999 1018.0  23.9  26.5 999.0 99.0 99.00
2008 06 19 20 50  63  5.9  7.4  1.83 11.43  5.90 999 1017.5  25.0  26.6 999.0 99.0 99.00
2008 06 19 21 50  59  8.7 10.3  1.98  9.09  6.09 999 1017.5  24.5  26.6 999.0 99.0 99.00
2008 06 19 22 50  55  6.0  7.9  2.11  7.69  5.79 999 1017.0  24.9  26.6 999.0 99.0 99.00
2008 06 19 23 50 102  6.8  7.9  2.08  7.69  5.71 999 1016.5  24.8  26.6 999.0 99.0 99.00
2008 06 20 00 50 122  8.0  9.5  2.21  6.67  6.01 999 1015.9  24.3  26.7 999.0 99.0 99.00
2008 06 20 01 50 104  5.2  6.4  2.26  7.14  5.96 999 1015.7  24.9  26.7 999.0 99.0 99.00
2008 06 20 02 50  86  5.5  6.4  2.12  7.14  6.01 999 1015.1  25.5  26.7 999.0 99.0 99.00
2008 06 20 03 50  94  5.5  6.5  2.32  7.14  6.22 999 1015.1  25.6  26.7 999.0 99.0 99.00
2008 06 20 04 50  95  5.0  6.6  2.07  7.69  5.82 999 1015.5  25.5  26.7 999.0 99.0 99.00
2008 06 20 05 50  68  7.0  8.3  2.18  7.14  5.98 999 1015.9  25.4  26.6 999.0 99.0 99.00
2008 06 20 06 50  77  7.7  8.9  2.14  7.69  5.82 999 1016.4  25.5  26.6 999.0 99.0 99.00
2008 06 20 07 50  80  7.5  9.0  2.07  7.14  5.72 999 1016.8  25.5  26.6 999.0 99.0 99.00
2008 06 20 08 50  90  6.5  7.9  1.90  7.69  5.70 999 1017.4  25.4  26.6 999.0 99.0 99.00
2008 06 20 09 50  90  6.8  7.9  2.22  7.69  6.08 999 1017.2  25.4  26.6 999.0 99.0 99.00
2008 06 20 10 50  85  6.3  7.6  2.17  7.69  5.90 999 1016.8  25.4  26.6 999.0 99.0 99.00
2008 06 20 11 50  82  6.3  7.3  2.13  6.67  5.93 999 1016.2  25.3  26.5 999.0 99.0 99.00
2008 06 20 12 50  77  5.9  7.1  2.14  8.33  6.15 999 1015.8  25.3  26.5 999.0 99.0 99.00
2008 06 20 13 50  73  6.3  7.7  1.99  6.67  5.96 999 1015.5  25.2  26.5 999.0 99.0 99.00
2008 06 20 14 50  85  6.6  8.1  2.12  7.14  6.02 999 1015.4  25.1  26.5 999.0 99.0 99.00
2008 06 20 15 50  87  5.6  6.7  2.09  8.33  6.00 999 1015.7  25.0  26.5 999.0 99.0 99.00
2008 06 20 16 50  90  5.3  6.4  2.07  8.33  5.86 999 1016.3  25.3  26.5 999.0 99.0 99.00
2008 06 20 17 50  96  6.3  7.5  2.02  8.33  6.00 999 1016.8  25.3  26.5 999.0 99.0 99.00
2008 06 20 18 50  98  6.0  7.1  2.10  8.33  6.15 999 1017.1  25.5  26.5 999.0 99.0 99.00
2008 06 20 19 50  96  6.6  7.8  2.05  7.14  6.21 999 1017.2  25.4  26.5 999.0 99.0 99.00
2008 06 20 20 50 105  5.6  6.8  1.93  7.69  5.93 999 1017.2  25.5  26.6 999.0 99.0 99.00
2008 06 20 21 50 100  6.3  7.4  2.12  7.69  6.29 999 1017.1  25.4  26.6 999.0 99.0 99.00
2008 06 20 22 50 112  8.0  9.2  2.12  7.69  6.06 999 1016.8  24.8  26.6 999.0 99.0 99.00
2008 06 20 23 50  74  8.7 10.9  2.02  6.67  5.72 999 1016.4  24.7  26.6 999.0 99.0 99.00
2008 06 21 00 50  86  6.4  8.0  2.38  7.69  5.96 999 1015.9  24.9  26.6 999.0 99.0 99.00
2008 06 21 01 50  82 10.0 12.5  2.09  8.33  5.76 999 1015.4  24.6  26.6 999.0 99.0 99.00
2008 06 21 02 50  80  8.0  9.4  2.17  7.14  5.98 999 1015.1  25.2  26.6 999.0 99.0 99.00
2008 06 21 03 50  76  7.6  8.7  2.24  7.14  5.83 999 1015.2  24.8  26.6 999.0 99.0 99.00
2008 06 21 04 50  78  7.9  9.4  2.01  6.67  5.81 999 1015.4  24.7  26.6 999.0 99.0 99.00
2008 06 21 05 50  79  6.2  7.4  1.95  7.14  5.59 999 1015.9  24.7  26.6 999.0 99.0 99.00
2008 06 21 06 50  51  6.8  8.4  2.03  9.09  5.57 999 1016.3  24.0  26.5 999.0 99.0 99.00
2008 06 21 07 50  79  5.3  6.7  1.79  7.69  5.81 999 1016.8  24.7  26.6 999.0 99.0 99.00
2008 06 21 08 50  91  6.1  7.6  2.06  7.14  6.24 999 1017.0  25.1  26.5 999.0 99.0 99.00
2008 06 21 09 50  96  6.4  7.8  1.74  7.69  5.90 999 1016.8  25.1  26.5 999.0 99.0 99.00
2008 06 21 10 50  92  6.2  7.3  2.01  7.14  5.96 999 1016.4  25.0  26.5 999.0 99.0 99.00
2008 06 21 11 50  93  5.6  6.7  1.90  7.69  5.94 999 1015.9  25.0  26.5 999.0 99.0 99.00
2008 06 21 12 50  95  5.7  6.9  1.97  7.14  5.94 999 1015.6  24.9  26.5 999.0 99.0 99.00
2008 06 21 13 50  90  5.7  7.0  2.06  9.09  6.14 999 1015.6  25.0  26.5 999.0 99.0 99.00
2008 06 21 14 50  95  6.3  7.5  2.08  6.67  5.87 999 1015.6  25.1  26.5 999.0 99.0 99.00
2008 06 21 15 50  95  5.9  7.1  1.91  7.14  5.80 999 1015.8  24.9  26.5 999.0 99.0 99.00
2008 06 21 16 50  99  5.8  7.0  1.96  8.33  5.75 999 1016.3  24.9  26.5 999.0 99.0 99.00
2008 06 21 17 50  43  7.9  9.1  1.92  6.67  5.59 999 1016.8  23.6  26.5 999.0 99.0 99.00
2008 06 21 18 50  61  6.1  8.2  1.85  7.69  5.60 999 1017.2  24.7  26.5 999.0 99.0 99.00
2008 06 21 19 50  80  4.7  5.9  1.96  7.69  5.84 999 1017.4  25.3  26.5 999.0 99.0 99.00
2008 06 21 20 50  85  5.7  7.1  1.84  7.69  5.78 999 1017.3  25.3  26.6 999.0 99.0 99.00
2008 06 21 21 50  56  7.8  9.3  1.96  7.69  5.88 999 1017.2  24.1  26.6 999.0 99.0 99.00
2008 06 21 22 50  84  8.1 10.3  1.87  7.69  5.48 999 1016.9  23.7  26.6 999.0 99.0 99.00
2008 06 21 23 50  67  7.3  9.6  2.22  7.14  5.97 999 1016.7  23.8  26.6 999.0 99.0 99.00
2008 06 22 00 50  75  5.3  6.2  2.09  6.67  5.45 999 1016.1  24.7  26.6 999.0 99.0 99.00
2008 06 22 01 50 125  7.6  9.1  1.97  7.69  5.33 999 1015.7  24.1  26.6 999.0 99.0 99.00
2008 06 22 02 50 109  8.5 10.1  2.13  7.69  5.45 999 1015.4  25.1  26.6 999.0 99.0 99.00
2008 06 22 03 50 117  6.9  8.3  2.15  7.69  5.53 999 1015.8  25.1  26.6 999.0 99.0 99.00
2008 06 22 04 50 101  7.8  9.4  2.13  7.14  5.59 999 1016.3  25.5  26.5 999.0 99.0 99.00
2008 06 22 05 50 102  7.3  8.8  2.08  6.67  5.53 999 1016.8  25.5  26.5 999.0 99.0 99.00
2008 06 22 06 50 106  7.0  8.6  2.02  7.69  5.55 999 1017.4  25.4  26.5 999.0 99.0 99.00
2008 06 22 07 50  90  7.2  8.3  1.92  7.14  5.36 999 1017.8  25.2  26.5 999.0 99.0 99.00
2008 06 22 08 50  89  6.4  8.0  1.90  7.69  5.46 999 1018.2  25.3  26.5 999.0 99.0 99.00
2008 06 22 09 50  89  7.8  9.8  1.93  7.14  5.54 999 1018.0  25.4  26.5 999.0 99.0 99.00
2008 06 22 10 50  98  7.9  9.6  2.07  7.69  5.71 999 1017.6  25.4  26.5 999.0 99.0 99.00
2008 06 22 11 50 102  7.7  9.0  1.94  7.14  5.38 999 1016.9  25.3  26.4 999.0 99.0 99.00
2008 06 22 12 50  92  6.0  7.6  1.97  7.14  5.42 999 1016.6  25.1  26.4 999.0 99.0 99.00
2008 06 22 13 50  87  6.6  8.0  1.96  6.67  5.57 999 1016.2  25.1  26.4 999.0 99.0 99.00
2008 06 22 14 50  81  5.3  6.5  2.02  7.14  5.76 999 1016.2  25.1  26.4 999.0 99.0 99.00
2008 06 22 15 50  88  6.2  7.5  1.96  7.14  5.65 999 1016.4  25.1  26.4 999.0 99.0 99.00
2008 06 22 16 50  98  5.2  6.5  1.92  7.14  5.85 999 1017.0  25.1  26.4 999.0 99.0 99.00
2008 06 22 17 50  95  4.7  5.9  1.87  7.14  5.78 999 1017.7  25.3  26.5 999.0 99.0 99.00
2008 06 22 18 50 101  4.6  5.6  1.87  7.14  5.80 999 1017.9  25.3  26.5 999.0 99.0 99.00
2008 06 22 19 50  98  5.2  6.4  1.81  7.69  5.84 999 1018.1  25.2  26.5 999.0 99.0 99.00
2008 06 22 20 50  69  6.3  7.7  1.82  7.14  5.85 999 1018.0  25.0  26.5 999.0 99.0 99.00
2008 06 22 21 50  83  4.8  5.7  1.67  7.14  5.70 999 1017.9  25.1  26.6 999.0 99.0 99.00
